Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Clasificación
JARABE-GOTAS-INHALADORES- OTROS,,004502,JARABE LAMEDOR COMPUESTO 120 ML (BIOFARCO),2.6,0,2.6,287,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7594001451037,004329,JARABE LAMEDOR CON ZABILA . 120 ML ( RECETTE),3.1,0,3.1,62,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7595059001281,001693,JELCO (CATETER VENTRO) I.V 18G VEINCARE,0.45,0,0.45,785,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7595059001298,001694,JELCO (CATETER VENTRO) I.V 20G VEINCARE,0.45,0,0.45,592,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7595059001304,001695,JELCO (CATETER VENTRO) I.V 22G VEINCARE,0.45,0,0.45,582,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7595059001311,001696,JELCO (CATETER VENTRO) I.V 24G VEINCARE,0.45,0,0.45,989,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000029,004443,JELCO (CATETER) I.V 18G (GDG),0.45,0,0.45,378,2026-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000036,004444,JELCO (CATETER) I.V 20G (GDG),0.45,0,0.45,1000,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000043,004445,JELCO (CATETER) I.V 22G (GDG),0.45,0,0.45,988,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000050,004446,JELCO (CATETER) I.V 24G (GDG),0.45,0,0.45,988,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,JELCO18SMITHS,000725,JELCO Nº 18 G X 1  SMITHS MEDICAL,0.75,0,0.75,403,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,1.35019315117828e+18,000728,JELCO Nº 24 G X 1 SMITHS MEDICAL,0.75,0,0.75,389,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592946056003,003415,JENGIBRE MIEL (RESFRIADO) JBE 120 ML (ARCO),4.95,0,4.95,74,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,8437019606022,003541,JERINGA 10 ML 21 G X1 1/2 (VENSALUD),0.1276,0,0.1276,3200,2026-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830001404,004915,"JERINGA 10CC CON AGUJA 21 G X 1 1/2"" GROSSMED",0.1624,0,0.1624,6737,,,0,,,,,,,,,,,,,,,,
MMQ,8437019606008,002172,JERINGA 3 CC 21 G X 1 -1/2 (VENSALUD),0.0928,0,0.0928,5770,2026-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830001701,004037,JERINGA 3 ML / CC CON AGUJA 21G X 1-1/2 (GROSSMED),0.0928,0,0.0928,5200,2026-12-24 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,810028130333,003878,JERINGA 5 CC CON AGUJA 21G X 1 - 1/2  (MC MEDICAL),0.1044,0,0.1044,4352,2026-09-17 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830001886,004577,JERINGA 5 ML / CC CON AGUJA 21G X 1-1/2 (GROSSMED),0.0928,0,0.0928,159,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,,005229,JERINGA 60 CC TIPO TOMMY (SIN AGUJA) CON PICO GROSSMED,0.812,0,0.812,147,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592285009128,003051,JERINGA DESCARTABLE 60 ML/ CC (HAUFFMAN) S/ AGUJA GAESCA,0.812,0,0.812,28,2024-09-15 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818716694,001509,KATIVIL (SIN AZUCAR) JBE 120 ML,6.75,0,6.75,164,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818244128,000738,KATIVIL VIA ORAL 90ML JBE,5.15,0,5.15,67,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6223004861918,002843,KEMAGEL CONDUCTIVE (GEL ULTRASONIDO) 250 G (PHARMAPLAST),2.9,0,2.9,189,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6223003737597,002471,KEMAGEL SILICONE GEL 30 GR (PHARMAPLAST),25.52,0,25.52,71,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8902396025266,002766,KETAMINA SOL INY 50 MG / ML I.V / I. M  10 ML (NEOPHARMA),9.8,0,9.8,168,2023-06-30 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7596347793581,004574,KETOCONAZOL (KETOVEN) CREMA 2% USO TOPICO (SGG),1.65,0,1.65,101,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,18901790698240,000741,KETOCONAZOL 2% 15G CREMA TOP CAPLI POINT,1.35,0,1.35,415,,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,8906130230558,003988,KETOCONAZOL 2% 15G CREMA USO TOPICO (BRIXMEDIC),2.4,0,2.4,100,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7593090001413,004145,KETOCONAZOL 400MG + CLINDAMICINA 100MG (FRONT 2) X 7 CAP BLANDAS VAGINALES (CAJA) FC PHARMA,16.7,0,16.7,24,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7468191030863,000744,KETOCONAZOL 400MG X 10 OVULOS VAGINALES (S.R.L),9.3,0,9.3,21,2025-02-05 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592616584027,004682,KETOCONAZOL CREMA 2% X 15 GR KIMICEG,3.3,0,3.3,67,2023-10-19 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7468191038104,002918,KETOCONAZOL CREMA VAGINAL 30 GR (S.R.L),5.38,0,5.38,217,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,18901790708093,004589,KETOCONAZOL OVULOS  400 MG X 5 (CAPLIN POINT),4.25,0,4.25,261,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821902671,005270,KETOPROFENO (DOLOMAX) 100 MG X 20 TABLETAS FARMA,6.3,0,6.3,23,2023-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519003246,005145,KETOPROFENO 100 MG X 20 CAPSULAS (CALOX),3.65,0,3.65,113,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591818136058,000746,KETOPROFENO 100MG X 10 TAB COFASA,2.8,0,2.8,21,2025-08-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519050905,004372,KETOPROFENO 50 MG X 12 CAPSULAS (CALOX),2.3,0,2.3,98,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,203571228273,005152,KETOPROFENO INY 100 MG / 2 ML USO IM/ IV JMW,0.95,0,0.95,1096,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8904187825840,002698,KETOPROFENO INY 100 MG / ML 1ML (I.M) X 1 AMP BIOMEDIC,0.6,0,0.6,420,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7598008001196,004208,KETOPROFENO INY 50 MG/ ML USO I.M 1 ML AMP (LAND),0.6,0,0.6,404,2023-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803001320,002865,KETOROLAC TROMETAMINA (DOLAK) SUBLINGLAL 10 MG X 10 COMP DOLLDER (CAJA),2.85,0,2.85,1,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7750215001868,002057,KETOROLACO 10 MG X 10 TAB (PORTUGAL) (BLISTER),1.75,0,1.75,375,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061000390,000751,KETOROLACO 30MG/1ML I.V/I.M A AMP BIOSAN,0.95,0,0.95,21,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MAQUILLAJE,,004757,KIT DE CEJAS LAPIZ + POMADA + SOMBRA TONO 01 SALOME,6.496,0,6.496,11,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MAQUILLAJE,,004758,KIT DE CEJAS LAPIZ + POMADA + SOMBRA TONO 02 SALOME,6.496,0,6.496,11,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,KITCIRUJA,002704,"KIT DE CIRUJANO ESTERIL (BATA QUIRURGICA, GORRO, CUBREBOTAS) NICAMARCA",3.15,0,3.15,123,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830002180,004176,KIT DE NEBULIZACION PEDIATRICA GROSSMED,1.566,0,1.566,232,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,KIT1,003591,KIT DE PRIMEROS AUXILIOS X 1 (BIOFARCO),10.44,0,10.44,134,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000265,002377,KIT NEBULIZACION PEDIATRICO (GDG),1.508,0,1.508,1,2025-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,REGULADOR,003098,KIT REGULADOR DE OXIGENO (MANOMETRO- VASO HUMIF- CANULA),75.4,0,75.4,1,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,TRILUMEN,004194,KIT TRILUMEN VENESO CENTRAL 7 FR X 15 CM MULTI-CATH,55,0,55,42,2022-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,28901790700803,003883,KOREOFIN (LEVONOGESTREL 0.15MG + ETINILESTRADIOL 0.03MG) X 28 TAB (CAPLIN),2.5,0,2.5,103,2024-03-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7596526000011,001363,L- CARNITINE 600MG X 50 CAP NATURE (FRASCO),5.8,0,5.8,26,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7908020501183,001723,LACPLUS LACTULOSA FRUTAS Y NATURAL 120 CC,4.16,0,4.16,46,2022-07-07 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818716861,003822,LAGRICOF (HIPROMELOSA) SOL OFT ESTERIL 15 ML (COFASA),3.3,0,3.3,35,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904306502072,004421,LAMOTRIGINA ( LAMOGIN) 100MG X 10 TABLETAS (JAYWIN),0.75,0,0.75,213,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020081078,002198,LAMOTRIGINA (EPITRAL)  100 MG X 30 TAB (VALMORCA) (CAJA),4.45,0,4.45,223,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020081092,002197,LAMOTRIGINA (EPITRAL) 50 MG X 30 TAB (VALMORCA) (CAJA),3.15,0,3.15,85,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906046004731,003468,LAMOTRIGINA 100 MG X 30 TAB (FCO) OB MEDICAL,2.2,0,2.2,46,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,720524031006,000764,LAMOTRIGINA 100MG X 30TAB LATTAN MEDIC,3.8,0,3.8,1166,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008001059,003876,LANDGRA (SILDENAFIL) 100 MG X 4 TAB (CAJA) LAND,0.85,0,0.85,935,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591020001328,002186,LANOLZINC (POMADA PAñALITIS) 60 GR VALMORCA,3.1,0,3.1,76,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598429001874,005114,LANZOPRAZOL 30 MG X 10 CAPSULAS (CAMBRIDGE),3.2,0,3.2,231,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MAQUILLAJE,,004744,LAPIZ DELINEADOR CREMOSO EN GEL DE LARGA DURACION COLOR NEGRO SALOME,3.48,0,3.48,6,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478001750,002387,LAPIZ ELECTROQUIRURGICO DESCARTABLE (GDG),4.582,0,4.582,101,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818716809,003825,LATACOF-DUO SOL OFT 2.5ML (COFASA),10.7,0,10.7,22,2023-07-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598008000908,001905,LATANOPROST 0.005% M/V GOTAS OFT X 3ML LAND,4,0,4,141,2024-02-28 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7897947606500,004035,LAVITAN A-Z MUJER (SUPL. VITAM. + MINERALES) X 60 COMP (CIMED),6.148,0,6.148,121,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7897947606517,004034,LAVITAN A-Z ORIGINAL (SUPL. VITAM. + MINERALES) X 60 COMP (CIMED),6.148,0,6.148,135,2023-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591241833456,001483,LAXANTE NATURAL EN POLVO   (MELAX)    200 GR NATURISSIMA,12,0,12,101,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601301530,000765,LECART 1G/10ML SOL ORAL 120ML SIEGFRIED,5.5,0,5.5,112,,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7598084000663,005266,LECHE DESMAQUILLANTE FACIAL 120 GR DERNIER,3.248,0,3.248,90,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591616000902,002790,LECHE MAGNESIA SUSP ORAL 120 ML (BIOFARCO),3.9,0,3.9,303,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591616002005,004504,LECHE MAGNESIA SUSP ORAL SABOR MENTA 120 ML (BIOFARCO),3.9,0,3.9,351,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,646824217066,004600,LECITHIN 1200 MG X 60 CAPSULAS NATURAL SYSTEM,10,0,10,8,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598252000280,004664,LERCANIDIPINA 10 MG X 10 TABLETAS (DIANIDIP) DISTRILAB,4.9,0,4.9,76,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598252000297,004115,LERCANIDIPINA 20MG X 10TAB (CAJA) DISTRILAB,5.35,0,5.35,16,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,4042809199536,003101,LEUKOMED T  5.0 X 7.2 CM / 2X3 IN (BSN) X 1 UND,0.986,0,0.986,58,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001563761,002470,LEUKOMED T PLUS ( APOSITO) 10 X 25 CM  4 X 10 (BSN),4.64,0,4.64,140,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,4042809436655,004524,LEUKOMED T PLUS 5.0 X 7.2 CM /2X3 IN   X 1 UNID (BSN),0.986,0,0.986,135,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946169918,003398,LEVADURA DE CERVEZA (VITAMINICO) 500 MG X 60 CAP (ARCO),7.7,0,7.7,23,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7467922681480,003979,LEVETIRACETAM (EVETIRAM) 100 MG / ML SOL ORAL 120 ML (FARQUI),18.1,0,18.1,49,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,757817307968,001628,LEVETIRACETAM 500 MG DYNALAB X 10 (BLISTER),3.5,0,3.5,346,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7406076125457,002289,LEVOCETIRIZINA (VOCETINA) 5 MG X 10 TAB ( GLOBAL FARMA) (BLISTER),2.35,0,2.35,1,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592782000741,000771,LEVOFERIN 30MG/5ML 90ML JBE,4.15,0,4.15,253,2025-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906109691236,001663,LEVOFLOXACIN (LEVOFLOXACINA) 500MG X 5 TAB ADN MEDICAL,1.6,0,1.6,663,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906109691250,001664,LEVOFLOXACIN (LEVOFLOXACINA) 750 MG X 5 TAB ADN MEDICAL,2.8,0,2.8,840,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637007901,001976,LEVOFLOXACINA (LEVOTEC) 750 MG AMP BEHRENS,13.2,0,13.2,134,2023-06-23 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020081122,002482,LEVOFLOXACINA (NEULEVAL) 500 MG X 10 TAB (VALMORCA) (CAJA),8,0,8,35,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020080989,002899,LEVOFLOXACINA (NEULEVAL) 750 MG X 5 TAB (CAJA) VALMORCA,5.5,0,5.5,72,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7468999187707,003610,LEVOFLOXACINA 500 MG / 100 ML INF. I.V. AMP. X 1 (ALFA),2.7,0,2.7,3822,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,011890604759506810L5,003535,LEVOFLOXACINA 500 MG X 10 TAB (BLISTER) UNILINK,2.5,0,2.5,240,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230237,002757,LEVOFLOXACINA 500 MG X 10 TAB (BRIX),2.3,0,2.3,296,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18901790700363,004588,LEVOFLOXACINA 500 MG X 8 TABLETAS (CAJA) (CAPLIN POINT),2.65,0,2.65,200,2024-09-05 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6939364641809,000776,LEVOFLOXACINA 500MG/100ML AMP KMPLUS,3,0,3,2991,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6942189304606,001868,LEVOFLOXACINA 750 MG 250 ML AMP KMPLUS,5.6,0,5.6,2660,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598252001874,003039,LEVOFLOXACINA 750 MG X 10 TAB ( CAJA) DISTRILAB,4.2,0,4.2,33,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,720524031044,001443,LEVOFLOXACINA 750MG X 7 TAB LATTAN MEDIC,3.98,0,3.98,95,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592013200100,002255,LEVOFLOXACINA AMP I.V 500 MG / 100 ML (BIOMEDIC),5,0,5,779,2024-02-26 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8906120310956,002423,LEVOFLOXACINA INF INY/ AMP 500 ML / 100 ML (ASIA),2,0,2,1494,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000465,000778,LEVONO/ETILI 0.15MG+0.03MG X 21TAB LAND,2.8,0,2.8,99,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001564157,003665,LEVONOGESTREL (AFTEROL) 0.75MG X 2 TAB (CAJA) LAPREVEN,1.7,0,1.7,240,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7896714213446,001646,LEVONOGESTREL (NEO DIA) 1.5 MG X 1 TAB NEO QUIMICA,0.8,0,0.8,113,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598852000703,004551,LEVONORGESTREL 0.15 MG + ETIINILESTRADIOL 0.03MG (NORDUNI) X 21 TABLETAS UNIPHARMA,1.7,0,1.7,219,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7896006234067,004943,LEVONORGESTREL 0.15 MG + ETINILESTRADIOL 0.03MG (CICLO-21) X 21 COMPRIMIDOS UNIAOQUIMICA,2.5,0,2.5,165,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,1832874254161,004858,LEVONORGESTREL 0.15 MG+ETINILESTRADIOL 0.03MG CON FUMARATO FERROSO AIMYN  X 28 TABLETAS FAHD,5.6,0,5.6,43,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598852000642,004552,LEVONORGESTREL 0.75 MG (PLAN B)  X2 TABLETAS UNIPHARMA,1,0,1,67,2024-12-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906089281496,004355,LEVOSULPIRIDA 25 MG X 10 TAB (JMW) (BLISTER),1,0,1,32,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904307700859,002414,LEVOTIROXINA   (THYRONA ) 50 MCG X 100 TAB (WELLONA) (FRASCO),3,0,3,191,2023-08-20 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906089281205,001925,LEVOTIROXINA  100 MCG X 10 TAB JMW (BLISTER),0.72,0,0.72,419,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598852000840,003857,LEVOTIROXINA (LEVOTIRUNI) 100 MCG X 10 TAB (BLISTER) UNIPHARMA,0.7,0,0.7,48,2024-11-26 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904307700866,001197,LEVOTIROXINA (THYRONA) 100 MCG X 100 TAB (FRASCO) WELLONA,3.5,0,3.5,98,2023-08-20 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000489,000781,LEVOTIROXINA 100MCG X 10TAB LAND,0.8,0,0.8,810,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7468191038319,005063,LEVOTIROXINA 200 MCG X 10 TABLETAS S.R.L,1.25,0,1.25,450,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000502,000782,LEVOTIROXINA 25 MCG X 10TAB LAND (BLISTER),0.65,0,0.65,663,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000496,000783,LEVOTIROXINA 50MCG X 10TAB LAND (BLISTER),0.75,0,0.75,429,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7467922681466,002485,LEVOTIROXINA SODICA  (TIGOFAR) 50 MCG X 10 TAB (FARQUI) (BLISTER),0.95,0,0.95,58,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7595152002734,002438,LEVOTIROXINA SODICA 25 MCG X 10 TAB (REMENY) (CAJA),0.68,0,0.68,323,2022-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7596526000141,001364,L-GLUTAMINA 500MG X 50 CAP NATUR (FRASCO),5.8,0,5.8,59,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,18901790684731,000785,LIDOCAINA 2% 3ML I.M/I.V AMP CAPLIN POIN,0.4,0,0.4,276,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898216361069,004546,LIDOCAINA 50 MG POMADA (USO TOPICO SOBRE MOCUSA Y PIEL)  25 GR (PHARLAB),2.45,0,2.45,358,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591012070929,002030,LIENDRECID CHAMPU (PIOJOS) 100 CC LYA,2.3,0,2.3,46,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591012010208,004496,LINAZA SOBRE 25 GR (LYA),1.15,0,1.15,11,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236127572,001828,LINCOMICINA 600MG/2ML X 1 AMP VITALIS,0.9,0,0.9,103,2024-03-30 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637396876,000786,LINEZID 600MG/ 300ML BEHRENS AMP,30,0,30,128,2023-07-27 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906112610538,001887,LINEZOLID  ( PRAZOLID)  600 MG X 10 TAB ADN MEDICAL (CAJA),12.5,0,12.5,125,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7598252000099,003379,LINEZOLID (DIZOLID) 2 MG / ML SOL. INY. I.V. 300 ML (DISTRILAB),13.5,0,13.5,202,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591243830507,003356,LISIN-BE (ESTIMULANTE APETITO) 120 ML (FRASCO) BIOTECH,5.8116,0,5.8116,70,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230428,002079,LISINOPRIL 10 MG X 10 TAB ( BRIXMEDIC) (BLISTER),1,0,1,653,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230435,002080,LISINOPRIL 20 MG X 10 TAB (BRIXMEDIC),1.4,0,1.4,589,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,810028130142,004096,LLAVE 3 VIAS X 1MC MEDICAL,0.406,0,0.406,656,2026-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005183080,002643,LOCION CORP. DERMOX ANTIEDAD C/ ANTIOX 200 ML,2.262,0,2.262,16,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005183189,002641,LOCION CORP. DERMOX HUMECTANTE C/ GLICERINA 200 ML,2.262,0,2.262,10,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7595481000074,004086,LOCION ESPUMOSA ANTICASPA BIPROX 400 ML (BIOS),14.5,0,14.5,21,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591012010406,002032,LOCION JABONOSA DE AZUFRE 120CC LYA,2.3,0,2.3,90,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591248741211,002314,LOCION LIMPIADORA MIMADITO CUERPO Y CABELLO 200 ML,2.9,0,2.9,92,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
