Product,Cod. Bar,F.Price,Date,Qty,Drog
L-GLUTAMINA CAP X60                 ,7592430001588,50.94,15/05/2022,,Cobeca
"LIBERDUX JBE 2,5MG/5ML X 60 ML      ",7592601000129,16.073999999999998,05/06/2022,,Cobeca
LIDOCAINA AL 2% SOL INY AMP 30 ML X ,75971281,14.481,05/06/2022,,Cobeca
LINAZA CAP 500 MG X 30              ,7592710004018,12.087,05/06/2022,,Cobeca
LINAZA CAP 500 MG X 60 HERB         ,7592710000713,18.387,05/06/2022,,Cobeca
LINEZID SOL INY 600 MG/2MG/ML X 300 ,7592637396876,137.66,15/05/2022,,Cobeca
"LIOLACTIL SOB 1,5 G X 6             ",7591062013303,52.77,15/05/2022,,Cobeca
LISILET COM 10 MG X 30              ,7591585314369,28.272,05/06/2022,,Cobeca
LISIN BE SUPLEMENTO ALIMENTICIO 120 ,7591243830507,20.976,15/05/2022,,Cobeca
LISOMUCIN JBE 4 MG X 120 ML         ,7592348218009,12.38,15/05/2022,,Cobeca
LISOMUCIN JBE 8 MG X 120 ML         ,7592348218023,13.77,15/05/2022,,Cobeca
LOC CORP FC AER ARNICA 64 G         ,7593090001079,11.4,05/06/2022,,Cobeca
MISULVAN GTA 7.5 MG X 30 ML         ,7594001100591,6.88,14/06/2022,,Cobeca
LOC JAB SOLUHEX INTIMO 240 ML       ,7592306000295,24.68,15/05/2022,,Cobeca
LODESTAR HCT TAB/REC 50 MG/12.5 MG X,7591020080972,23.6,02/06/2022,,Cobeca
LODIPIN COM 10MG X 10               ,7591619129037,7.79,14/06/2022,,Cobeca
LODIPIN COM/REC 10 MG X 30          ,7591619129044,15.58,14/06/2022,,Cobeca
LOFLOX TAB 400 MG X 5               ,7592601100508,4.672,05/06/2022,,Cobeca
BRIMONIDINA SOL OFT 2MG/ML X 5 ML DO,5673264,47.68,15/05/2022,,Cobeca
PANTOPRAZOL COM 40 MG X 56 DORO     ,5171830,126.42,15/05/2022,,Cobeca
LOGANIL JAB PED X 120 ML  AREX      ,7591243831511,17.3,15/05/2022,,Cobeca
LOGANIL JBE ADU X 120 ML            ,7591243831474,20.13,15/05/2022,,Cobeca
LOKARIN JBE 5 MG/60 MG/5 ML X 60 ML ,7591243831641,17.68,15/05/2022,,Cobeca
LONGACEF CAP 400 MG X 5             ,7591585112224,155.401,05/06/2022,,Cobeca
FLEMICAINE SOL TOP DENT X 5 ML      ,7591955000489,12.99,14/06/2022,,Cobeca
LOPERAM TAB X 10                    ,7592349723571,12.672,15/05/2022,,Cobeca
LOPERAMIDA TAB 2 MG X 100 MVGA      ,7750215005873,51.95,15/05/2022,,Cobeca
LORACERT JBE PED S/CEREZA X 60 ML   ,7592454153294,8.18,14/06/2022,,Cobeca
LORADEX JBE 1MG/ML X 30 ML          ,7594001101635,4.883,14/06/2022,,Cobeca
LORADEX TAB 10 MG X 10              ,7594001101383,3.952,14/06/2022,,Cobeca
LORATADINA JBE 1MG/MG X 60 ML KMICEG,7592616362014,7.4,14/06/2022,,Cobeca
LORATADINA SOL ORAL 5MG/5ML X 60 ML ,7750215002834,13.69,15/05/2022,,Cobeca
LORATADINA SUSP 5MG/5ML X 60 ML BUKA,675696260054,7.79,19/06/2022,,Cobeca
LORATADINA TAB 10 MG X 10           ,7703153003340,10.45,14/06/2022,,Cobeca
LORATADINA TAB 10 MG X 10  KIMICEG  ,7592616361017,6.08,14/06/2022,,Cobeca
LORATADINA TAB 10 MG X 10 BIOQ      ,7594000850800,5.52,15/05/2022,,Cobeca
LORATADINA TAB 10 MG X 10 CLX       ,7591519000788,4.088,14/06/2022,,Cobeca
LORATADINA TAB 10 MG X 10 OFTALMI   ,7591196002990,4.536,14/06/2022,,Cobeca
LORATADINA TAB 10 MG X 125 DISP OFTA,7591196006219,61.72,14/06/2022,,Cobeca
LORATADINA TAB 10 MG X 20 LA SANTE  ,7592454889605,9.67,14/06/2022,,Cobeca
"LORATADINA/BETAMET TAB 5/0,25 MG X 1",8908007037505,7.25,15/05/2022,,Cobeca
LORAVAL JBE 5 MG/ML X 60 ML         ,7591020001342,8.75,02/06/2022,,Cobeca
LORAVAL TAB 10 MG X 10              ,7591020001335,6.5087,02/06/2022,,Cobeca
LOREX  JBE 1 MG/1 ML X 60 ML        ,7592803000750,8.44,15/05/2022,,Cobeca
LOREX COM 10 MG X 10                ,7592803000729,6.88,15/05/2022,,Cobeca
LOSAPRES PLUS TAB 50 MG/12.5 MG X 28,8699525093363,21,15/05/2022,,Cobeca
LOSART/HCT TAB/REC 100MG/25MGX10 LA ,7592454003308,9.81,14/06/2022,,Cobeca
LOSARTAN HCT TABR 100MG/25MG X30 LA ,7592454889728,29.01,14/06/2022,,Cobeca
LOSARTAN POT 50 MG X 15 CCM         ,7502226295961,4.792,05/06/2022,,Cobeca
LOSARTAN POT COM 100 MG X 28 CALIER ,7592955000714,28.5736,15/05/2022,,Cobeca
LOSARTAN POT COM 50 MG X 10 GENVEN  ,7591585178954,4.046,05/06/2022,,Cobeca
ACETAMINOFEN TAB 500 MG X 100 DPT   ,7592253001727,16.22,14/06/2022,,Cobeca
LOSARTAN POT COMR 100MG X10 GENVEN  ,7591585278920,8.626,05/06/2022,,Cobeca
LOSARTAN POT TAB 50 MG X  30 BLUE   ,7598127001152,7.6896,15/05/2022,,Cobeca
LOSARTAN POT TAB 50 MG X 10 CLX     ,7591519005622,6.195,14/06/2022,,Cobeca
LOSARTAN POT TAB 50 MG X 30 ANG     ,7598176000120,8.96,14/06/2022,,Cobeca
LOSARTAN POT TAB 50 MG X 30 BUKA    ,675696260061,8.96,19/06/2022,,Cobeca
LOSARTAN POT TAB/REC 100 MG X 10 LA ,7592454891165,7.182500000000001,14/06/2022,,Cobeca
LOSARTAN POT TAB/REC 100 MG X 30 LA ,7592454891172,18.375,14/06/2022,,Cobeca
LOSARTAN POT TAB/REC 50 MG X 30 LA S,7592454889841,8.701,14/06/2022,,Cobeca
LOSARTAN POT TAB/REC 50 MG X 300 LAP,7703038050346,57.625,15/05/2022,,Cobeca
LOSARTAN POT TAB/REC 50MG X14 LA SAN,7703763190034,6.285500000000001,14/06/2022,,Cobeca
LOSARTAN POT TABR 50 MG X 20 KIMICEG,7592616366043,7.223999999999999,14/06/2022,,Cobeca
LOSARTAN POT/HIDROC 50/12.5MG X 10 K,7592616367026,4.94,14/06/2022,,Cobeca
LOSARTAN POTASICO COM/REC 50MG X 30 ,7591585278951,9.233,05/06/2022,,Cobeca
LOSARTAN POTASICO COMP/REC 100 MG X ,7592349723755,48.569,15/05/2022,,Cobeca
LOSARTAN POTASICO TAB 100 MG X 30 BU,675696260214,15.58,19/06/2022,,Cobeca
LOSARTAN POTASICO TAB 50 MG X 100 DR,7592253002745,25.97,14/06/2022,,Cobeca
LOSARTAN POTASICO TAB 50 MG X 100 GM,7598252101192,30.26,29/05/2022,,Cobeca
LOSARTAN POTASICO TAB 50 MG X 30 ALE,7597758000138,9.270000000000001,05/06/2022,,Cobeca
LOSARTAN POTASICO TAB 50 MG X 30 DAC,8906121690255,10.29,29/05/2022,,Cobeca
LOSARTAN POTASICO TAB 50 MG X 30 MED,7706569021618,9.74,15/05/2022,,Cobeca
LOSARTAN POTASICO TAB/REC 100MG X10 ,7592616576374,9.016,14/06/2022,,Cobeca
LOSARTAN POTASICO TAB/REC 50 MG X 30,7591519051698,14.6175,14/06/2022,,Cobeca
LOSARTAN POTASICO TAB/REC 50 MG X 30,7591020008914,17.299500000000002,02/06/2022,,Cobeca
LOSARTAN/HIDROC 50/12.5MG TABX15 LA ,7703763190270,12.43,14/06/2022,,Cobeca
LOSIL-C CREM 1% X 20 G              ,7503003134169,13.97,05/06/2022,,Cobeca
LOSIL-S SPRAY 1 % X 30 ML           ,7503004908998,16.52,05/06/2022,,Cobeca
LOTESOFT SUSP OFT EST X 5 ML        ,7795368054101,44.16,14/06/2022,,Cobeca
LOXETINE TAB 30 MG X 30             ,7598055000760,27.66,15/05/2022,,Cobeca
LUMBAX TAB 600 MG X 10              ,7592349723700,16.94,15/05/2022,,Cobeca
MACA CAP 500 MG X 30                ,7592710004025,18.396,05/06/2022,,Cobeca
MACA CAP 500 MG X 60 HERB           ,7592710000720,28.907999999999998,05/06/2022,,Cobeca
MADECASSOL PVO AL 2% X 10 G         ,7592348218122,42.04,15/05/2022,,Cobeca
MADECASSOL PVO AL 2% X 5 G          ,7592348218108,24.95,15/05/2022,,Cobeca
MADECASSOL UNG 1% X 10 G            ,7592348413824,21.66,15/05/2022,,Cobeca
MADECASSOL UNG AL 1% X 20 G         ,7592348218221,33.42,15/05/2022,,Cobeca
MADECASSOOL TAB 10 MG X 30          ,7592348413848,37.38,15/05/2022,,Cobeca
MAGNESIO AMINOQ CAP/BLD 200 MG X 30 ,7597189000011,31.904000000000003,14/06/2022,,Cobeca
LONGACEF SUSP 100 MG X 60 ML        ,7591585116208,108.41,05/06/2022,,Cobeca
MAILEN COM 5 MG X 10                ,7591619519159,10.39,14/06/2022,,Cobeca
MAILEN COM 5 MG X 30                ,7591619519142,22.08,14/06/2022,,Cobeca
MAILEN JBE 2.5 MG/5 ML X 50 ML      ,7591619519135,12.99,14/06/2022,,Cobeca
MANITOL SOL INY 18% NUM 38 X 500 ML ,7592637001190,28.57,15/05/2022,,Cobeca
LIPONTAL TAB 900 MG X 10            ,7592601200239,18.18,05/06/2022,,Cobeca
MARADEX SUSP OFT X 5 ML             ,7591196000323,17.49,14/06/2022,,Cobeca
MARTESIA CAP 150 MG X 14            ,7591619520490,28.57,14/06/2022,,Cobeca
MARTESIA CAP 75 MG X 14             ,7591619520483,12.99,14/06/2022,,Cobeca
MATILOL SOL OFT AL 0.50% X 6 ML     ,7591196001603,19.6,14/06/2022,,Cobeca
MEGAMOX SOL IV 400 MG/250 ML        ,7592637397392,103.2953,15/05/2022,,Cobeca
MELATONINA VAL CAP 3 MG X 30        ,669238000048,32.01,15/05/2022,,Cobeca
MELAX PVO X 200GR                   ,7591241833456,62.58,15/05/2022,,Cobeca
"MELCOX SOL INY 15 MG/ 1,5 ML X 3 MEY",7707355055084,61.49,05/06/2022,,Cobeca
MELIGEN/MEMANTINA TAB 10 MG X 30    ,7593090002434,60.14,05/06/2022,,Cobeca
MELOVAX CAP/BLD 15 MG X 10          ,7592432007427,12.21,14/06/2022,,Cobeca
MELOXICAM COM 15 MG X 10 GENVEN     ,7591585178022,12.35,05/06/2022,,Cobeca
MELOXICAM COM 7.5 MG X 10 OFTALMI   ,7591196001078,10.43,14/06/2022,,Cobeca
MELOXICAM TAB 15 MG X 10 KIMICEG    ,7592616375014,11.101,14/06/2022,,Cobeca
MELOXICAM TAB 15 MG X 10 LA SANTE   ,7592454162050,14.92,14/06/2022,,Cobeca
"MELOXICAM TAB 7,5 MG X 10 LA SANTE  ",7592454162005,12.43,14/06/2022,,Cobeca
MEN XTRA PERFORMANCE TAB X 30       ,7597189000035,29.976,14/06/2022,,Cobeca
MEROCON AMP 1 G DAC                 ,7598578000339,45,29/05/2022,,Cobeca
MEROGRAM PVO INY 1000 MG X 1        ,8901175025633,51.3026,15/05/2022,,Cobeca
MERONUS AMP 1000 MG BALKER          ,8907010001534,35.71,15/05/2022,,Cobeca
MEROPENEM AMP 1 G                   ,731299169641,40.52,05/06/2022,,Cobeca
MEROPENEM AMP 1 G GLOBAL CARE       ,7598828000140,40.04,05/06/2022,,Cobeca
MEROPENEM AMP 500 MG                ,731299169566,37.14,05/06/2022,,Cobeca
MEROPENEM INY 1 G RAVEL             ,8906101412266,41.43,14/06/2022,,Cobeca
MEROPENEM INY IV 1 G X 1 KM         ,6921875010854,27.14,02/06/2022,,Cobeca
MESPEN AMP 1 G X 1                  ,75971212,47.12,05/06/2022,,Cobeca
MESPEN AMP 500 MG X 1               ,75971205,21.57,05/06/2022,,Cobeca
METFORMEDC TAB 500 MG X 10          ,7597285000427,3.64,15/05/2022,,Cobeca
METFORMINA CLORH TAB 500 MG X 30 BLU,7598127001572,8.181,15/05/2022,,Cobeca
ACETAMINOFEN JBE 180MG/5ML PED X 120,7597758000459,10.25,05/06/2022,,Cobeca
METFORMINA CLORHIDRATO CAP 500 MG X ,7591519000238,7.952,15/05/2022,,Cobeca
IPALAT CRM X 20 G                   ,7591818114001,21.26,14/06/2022,,Cobeca
METFORMINA COM 500 MG X30 GNV       ,7591585174680,10.598,05/06/2022,,Cobeca
METFORMINA TAB 1 G X 30 ANG         ,7598176000311,22.21,14/06/2022,,Cobeca
METFORMINA TAB 500 MG X 28 CLX      ,7591519003727,10.227,14/06/2022,,Cobeca
METFORMINA TAB 500 MG X 30 ALESS    ,7597758000084,9.048,05/06/2022,,Cobeca
METFORMINA TAB 500 MG X 30 BUKA     ,675696260122,7.79,19/06/2022,,Cobeca
METFORMINA TAB 500 MG X 30 DAC      ,8906121690088,11.66,29/05/2022,,Cobeca
METFORMINA TAB 850 MG X 100 DIST    ,7598252101253,32.8865,29/05/2022,,Cobeca
METFORMINA TAB 850 MG X 14 CLX      ,7591519000269,10.227,14/06/2022,,Cobeca
METFORMINA TAB 850 MG X 28          ,7591519003734,18.184,14/06/2022,,Cobeca
METFORMINA TAB/REC 850 MG X 30      ,7705959880019,11.66,05/06/2022,,Cobeca
METILPREDNISOLONA PAST  125MGX2     ,999,105.0807,15/05/2022,,Cobeca
METREN TAB 500 MG X 10              ,7592601200284,11.04,05/06/2022,,Cobeca
METRONIDAZOL 500 MG/100 ML BMT      ,6930169708193,12.024,14/06/2022,,Cobeca
METRONIDAZOL COM 500 MG 10 X 10 BLI ,614143659041,25.71,15/05/2022,,Cobeca
METRONIDAZOL INF INY 500MG/100ML DIS,7598252101048,4.386,29/05/2022,,Cobeca
METRONIDAZOL OVU 500 MG X 10 MVGA   ,7750215001806,22.08,15/05/2022,,Cobeca
METRONIDAZOL OVULOS 500 MG X 10     ,7597758000671,14.325000000000001,05/06/2022,,Cobeca
METRONIDAZOL SOL/INY 500MG/100 ML IP,7597285000021,5.49,15/05/2022,,Cobeca
METRONIDAZOL SUS 125 MG X120 ML KIMI,7592616382012,19.51,14/06/2022,,Cobeca
METRONIDAZOL SUSP 250 MG X 120 ML KI,7592616383019,22.1,14/06/2022,,Cobeca
METRONIDAZOL SUSP 250 MG X 120 ML MV,7750215796597,22.08,15/05/2022,,Cobeca
METRONIDAZOL TAB 500 MG X 10 LA SANT,7703763326402,11.05,14/06/2022,,Cobeca
METRONIDAZOL TAB 500 MG X 10 LAT    ,720524031037,4.742999999999999,14/06/2022,,Cobeca
METRONIDAZOL TAB 500 MG X 30 ANG    ,7598176000168,11.92,14/06/2022,,Cobeca
QUINCHONCHO CAP 300 MG X 60 NAT PREM,7592430000161,21.36,15/05/2022,,Cobeca
METRONIDAZOL TAB 500 MG X 30 BLUE   ,7598127001374,10.638,14/06/2022,,Cobeca
METRONIDAZOL/MICONAZOL OVU 750/200MG,7597758000725,31.931999999999995,05/06/2022,,Cobeca
METROVAX CAP/BLD 500 MG X 15        ,7592432006123,21.89,14/06/2022,,Cobeca
MEZHITIN COMP 10 MG X50             ,7595368000050,54.213,14/06/2022,,Cobeca
MICOATIV CREM TOP 1% X20GR          ,8904091148608,17.1,29/05/2022,,Cobeca
MICOFLUX CAP 150 MG X 2             ,7592803000774,9.35,15/05/2022,,Cobeca
CENTELLA/ALCACHOFA CAP 120MG/180MG X,7592430000031,35.1,15/05/2022,,Cobeca
MICONAZOL NITRATO OVULO 400 MG X 3  ,7597758000640,14.471999999999998,05/06/2022,,Cobeca
GINKGO/SENG DH TAB X 60 NAT PREM    ,7592430000017,31.39,15/05/2022,,Cobeca
AJO CAP 570 MG X 60 NAT PREM        ,7592430000154,34.9,15/05/2022,,Cobeca
CASCARA SAGRADA CAP 300 MG X 60 NAT ,7592430000178,28.36,15/05/2022,,Cobeca
DIENTE D/LEON CAP 300 MG X 60 NAT PR,7592430000123,26.7,15/05/2022,,Cobeca
MICOSMER CREM 2%/2.5% X 20 G        ,7597072000241,10.73,15/05/2022,,Cobeca
MIEL DE BORAX 30 ML                 ,7591616000971,10.82,14/06/2022,,Cobeca
MIGRA DORIXINA COM 125/1 MG X 10    ,7591619518688,17.663999999999998,14/06/2022,,Cobeca
MIGREN COM 650MG/50MG/1MG X 10      ,7591585115737,9.879999999999999,05/06/2022,,Cobeca
MIGREN COM/REC 650MG/50MG/1G X 20   ,7591585415738,13.416,05/06/2022,,Cobeca
MILAX PVO SOL ORAL X 120 G          ,7592806132038,28.57,15/05/2022,,Cobeca
MILAX PVO SOL ORL X 360 G           ,7592806132021,72.86,15/05/2022,,Cobeca
MINOXIDIL SOL TOP FCO 5%  X  100mL  ,7703153039172,59.12,14/06/2022,,Cobeca
MINOXIDIL TRAT P/CAB 2% X 60 ML     ,7596347792522,18.12,15/05/2022,,Cobeca
MINOXIDIL TRAT P/CAB HOMBRES 5% X 60,7596347792515,22.53,15/05/2022,,Cobeca
MIOVIT AMP 3 ML X 3                 ,7591818026366,16.488,14/06/2022,,Cobeca
MIOVIT GRA X 10                     ,7591818118030,5.795999999999999,14/06/2022,,Cobeca
MIOVIT GRA X 30                     ,7591818118047,15.312,14/06/2022,,Cobeca
MIOVIT INY C/LIDOCAINA 3 ML C/JER   ,7591818113011,6.467999999999999,14/06/2022,,Cobeca
MIOVIT JBE S/AZUCAR X 90 ML         ,7591818716687,16.52,14/06/2022,,Cobeca
MIOVIT JBE X 180 ML                 ,7591818251393,27.87,14/06/2022,,Cobeca
MIOVIT SOL GTA X 20 ML              ,7591818251331,9.66,14/06/2022,,Cobeca
MIPAX PRAMIPEXOL 1 MG X 30          ,7597767000822,35.598,14/06/2022,,Cobeca
"MIPAX PRAMIPEXOL COMP 0,25 MG X 30  ",724373531069,35.598,14/06/2022,,Cobeca
MIRTAZAVAL TAB 30 MG X 30           ,7591020008747,27.033900000000003,02/06/2022,,Cobeca
MISELLIM COM/REC 10 MG X 20         ,7594000491607,22.08,14/06/2022,,Cobeca
MISULVAN JBE 15 MG/5 ML X 120 ML    ,7594001100614,8.64,14/06/2022,,Cobeca
MISULVAN JBE ADU 30 MG/5 ML X 120 ML,7594001100607,9,14/06/2022,,Cobeca
MIXEL TAB/REC 500 MG X 6            ,7707355052533,57.69,05/06/2022,,Cobeca
"MOMEQ CREM 0,1% X 15 G              ",7592454889667,17.18,14/06/2022,,Cobeca
MOMNASE SPRAY NASAL 50 MCG          ,7598928000026,26.43,14/06/2022,,Cobeca
"MONALIZ SOL SPR 0,05% X 18 G        ",8699525546234,35.71,15/05/2022,,Cobeca
MONTELUKAST TAB/MAST PED 5 MG X 30 C,7703153022655,34.9056,14/06/2022,,Cobeca
MONTELUKAST TAB/REC 10 MG X 10 LA SA,7592454891295,11.05,14/06/2022,,Cobeca
MONTELUKAST TAB/REC 5 MG X 10 LA SAN,7592454891301,11.05,14/06/2022,,Cobeca
MONTRAX TAB 10 MG X 30 BIOTECH      ,7591243834185,29.178,15/05/2022,,Cobeca
MONTRAX TAB MAST 4MG X 30 BIOTECH   ,7591243834086,20.079,15/05/2022,,Cobeca
MONTRAX TAB MAST 5MG X 30 BIOTECH   ,7591243834147,23.08,15/05/2022,,Cobeca
LOC CAPI DERMAZOL 0.05% X 25 ML     ,7591619519098,41.56,14/06/2022,,Cobeca
SALIDER SOL FAC 120 ML              ,7593668000046,17.18,15/05/2022,,Cobeca
MOPERID TAB 10 MG X 20              ,7707355052489,28.637999999999998,05/06/2022,,Cobeca
CAPTOPRIL COM 25 MG X 60 DORO       ,5917190,34.99,15/05/2022,,Cobeca
ALMEX SUSP 200 MG/5 ML X 10 ML      ,894001250788,4.87,15/05/2022,,Cobeca
MORINGA CAP X 60                    ,7592430001557,23.35,15/05/2022,,Cobeca
MOVIMEX TAB 15 MG X 10              ,7591196004093,13.83,14/06/2022,,Cobeca
MOVIMEX TAB 7.5 MG X 10             ,7591196004109,12.9,14/06/2022,,Cobeca
MOXIFLOXACINA SOL  400MG/ 205 ML    ,999,46.36,15/05/2022,,Cobeca
"MOXIFLOXACINA/DEXAMET SOL OFT  0,5/0",7404000317114,26.57,29/05/2022,,Cobeca
MOXIHEM INF INY FCO 400MG/100ML X 1 ,7597767000860,48.7,15/05/2022,,Cobeca
MOXVAL TAB/REC 400 MG X 5           ,7591020008709,40.65,02/06/2022,,Cobeca
MUCLAR COM 30MG/5MG X 10            ,7592803002594,14.29,15/05/2022,,Cobeca
MUCLAR JBE 30 MG/5MG/5ML X 60 ML    ,7592803002402,19.48,15/05/2022,,Cobeca
MUCOBROL JBE 120 ML                 ,7591818112021,21.35,14/06/2022,,Cobeca
MUCOLIPTO JBE 15MG/5ML X 90 ML      ,999,19.08,15/05/2022,,Cobeca
ACIDO BORICO 20 G X 20 FCH          ,7592141000016,177.14,15/05/2022,,Cobeca
ALUMBRE EN PVO 25 G X 25 FCH        ,7592141000160,158.77,15/05/2022,,Cobeca
CLOFHIVEN AER 50 MCG X 200          ,7502213042752,22.84,14/06/2022,,Cobeca
MUCOLIPTO JBE PED 15 MG/5ML X 90 ML ,7591651723651,17.171999999999997,15/05/2022,,Cobeca
MUCOMAX JBE ADU 30MG/5ML X 120 ML   ,7592616579061,18.36,14/06/2022,,Cobeca
MUCOMAX JBE PED 15 MG/5 ML X 120 ML ,7592616583075,22.18,14/06/2022,,Cobeca
BICARBONATO DE SODIO 25 G X 30 FCH  ,7592141000313,173.77,15/05/2022,,Cobeca
SEN DE HOJAS 5 G X 15               ,7592141001068,129.16,15/05/2022,,Cobeca
OLANZAPINA COM/REC 10 MG X 28 DORO  ,5425723,175.58,15/05/2022,,Cobeca
MUCORAMA  JBE 118 ML                ,7591651001117,18.17,15/05/2022,,Cobeca
MULTIDERM UNG 2% X 15 G             ,7591243834574,24.04,15/05/2022,,Cobeca
MULTIVIRAL CAP X 30                 ,7592601100492,35.71,05/06/2022,,Cobeca
MULTIVITAMINICO CAP/BLD X 60        ,7592253000935,22.62,14/06/2022,,Cobeca
MULTIVITAMINICO COMPLEJO B TAB X 30 ,7598127001213,13.5,14/06/2022,,Cobeca
MUPROBAN UNG 2 % X 15 G             ,7592601101093,20.78,05/06/2022,,Cobeca
MUPROBAN UNG 2% X 30 G              ,7592601101116,40.26,05/06/2022,,Cobeca
MUVAGYN OVULO X 3                   ,7401078991215,21.43,14/06/2022,,Cobeca
"MUVETT S COMP REC TRIM 200 mg /SI,E ",7703153015763,47.24,14/06/2022,,Cobeca
MUXER CAP 500 MG X 30               ,7592710004049,19.989,05/06/2022,,Cobeca
BETADINE JAB X 180 ML               ,7592231002210,40.91,14/06/2022,,Cobeca
MUXER CAP 500 MG X 60               ,7592710000898,31.554000000000002,05/06/2022,,Cobeca
MYDROX SOL OFT AL 1% X 5 ML         ,7591196003409,21.06,14/06/2022,,Cobeca
NACUA TAB 40 MG X 12                ,7592806133295,12.99,15/05/2022,,Cobeca
NAFINA CREM 1% X 15 G               ,7594000491164,16.88,14/06/2022,,Cobeca
NAS GTA SOL NASAL ADU 0.1% X 15 ML  ,7591196003140,6.651,14/06/2022,,Cobeca
NAS GTA SOL NASAL PED 0.05% X 15 ML ,7591196003027,7.39,14/06/2022,,Cobeca
NASALSONA/P INH/NASAL 50MCG/140MGX15,8904091127986,110.18,15/05/2022,,Cobeca
NASIN SOL/NASAL ADU X 15 ML         ,7591585110930,13.357000000000001,05/06/2022,,Cobeca
N-BUTIL BROMURO D/HIOSC AMP 20MG/ML ,17709315171572,87.79,15/05/2022,,Cobeca
NEFROTAL COM 100 MG X 30            ,7730969306822,25.97,14/06/2022,,Cobeca
NEFROTAL COM 50 MG X 14             ,7591955558249,9.09,14/06/2022,,Cobeca
NEFROTAL COM/REC 100 MG X 10        ,7730969306822,10.39,14/06/2022,,Cobeca
NEFROTAL COM/REC 100 MG X 14        ,7591955558256,12.99,14/06/2022,,Cobeca
NEFROTAL H COM 100/25 MG X 10       ,7730969306877,12.99,14/06/2022,,Cobeca
NEFROTAL H COM 50 MG/12.5 X 14      ,7591955558270,10.39,14/06/2022,,Cobeca
NEFROTAL H COM/REC 100MG/25MG X30   ,7591955558263,32.47,14/06/2022,,Cobeca
NEMODINE COM/REC 30 MG X 20         ,7592803000798,27.27,15/05/2022,,Cobeca
NEMODINE COM/REC 40 MG X 20         ,7592803001221,34.42,15/05/2022,,Cobeca
NEOMICINA/BACIT CREM 500IU/5MGX15G K,6942189211348,10.36,02/06/2022,,Cobeca
NEOSTIGMINA INY 0.5 MG/1 ML X 3 KLI ,7591619000329,25.97,14/06/2022,,Cobeca
GLUCOSAMINA/CONDROITINA CAP X 90    ,860004217381,55.19,15/05/2022,,Cobeca
NERCIS JBE X 120 ML                 ,7597072001200,13.25,15/05/2022,,Cobeca
NERSAN CAP 300 MG X 90              ,7592946168287,25.2,14/06/2022,,Cobeca
MORINGA Y GRAVIOLA CAP X 60         ,7592430001571,29.18,15/05/2022,,Cobeca
NERSAN JBE 240 ML                   ,7592946064251,16.371000000000002,14/06/2022,,Cobeca
NERVODEP TAB 200 MG X 30            ,7468318319192,70.32,14/06/2022,,Cobeca
NEULEVAL TAB/REC 500 MG X 10        ,7591020081122,37.8591,02/06/2022,,Cobeca
NEULEVAL TAB/REC 750 MG X 5         ,7591020080989,25.7424,02/06/2022,,Cobeca
NEURIBE CAP/BLD X 30                ,7592432005300,38.96,14/06/2022,,Cobeca
NEURIXA CAP 150 MG X 14             ,7591821903609,34.09,14/06/2022,,Cobeca
NEURIXA CAP 75 MG X 14              ,7591821903616,17.05,14/06/2022,,Cobeca
AGUA OXIG LAFARQUIM 240 ML          ,7591956110224,3.29,15/05/2022,,Cobeca
NEUROMIX AMP SOL INY 3ML X 1        ,7591585213389,6.503,05/06/2022,,Cobeca
NEUROMIX AMP SOL INY 3ML X 3        ,7591585113382,14.616,05/06/2022,,Cobeca
NEUROMIX COMP/REC X 10              ,7591585113368,4.8815,05/06/2022,,Cobeca
NIFEDIPINA CAP 20 MG X 10           ,18906043093223,25.19,29/05/2022,,Cobeca
NIMOTOP INF X 50 ML                 ,7591165840035,126.95,15/05/2022,,Cobeca
NINAZO GTA ADU X 15 ML              ,7591821802957,6.630599999999999,14/06/2022,,Cobeca
NIOSILIN PDA X 20 G                 ,7594003280048,15.1976,02/06/2022,,Cobeca
NITAX TAB/REC 500 MG X 6            ,7703763112869,39.55,14/06/2022,,Cobeca
NITAZOXANIDA TAB/REC 500MG X 6 LA SA,7703763391172,30.39,14/06/2022,,Cobeca
NOGINOX CREM/VAG 40 G               ,7592454363754,19.09,14/06/2022,,Cobeca
NONAFOL TAB 10 MG X 20 MEYER        ,7592601303961,7.47,05/06/2022,,Cobeca
NONAFOL TAB 10 MG X 30              ,999,8.765,05/06/2022,,Cobeca
NONAFOL TAB 5 MG X 10               ,7592601303923,3.57,05/06/2022,,Cobeca
NONAFOL TAB 5 MG X 20               ,7592601303930,5.195,05/06/2022,,Cobeca
NONAFOL TAB 5 MG X 30               ,7592601303947,7.79,05/06/2022,,Cobeca
BIOCOR TAB HCT 20 MG/12.5 MG X 30   ,7591519316254,38.47,14/06/2022,,Cobeca
CRISOMET TAB/REC 50 MG/500 MG X 30  ,7591821210509,78.76,14/06/2022,,Cobeca
CRISOMET TAB/REC 50 MG/850 MG X 30  ,7591821210523,95.62,14/06/2022,,Cobeca
NONI CAP 385 MG X 60                ,7592710000744,21.015,05/06/2022,,Cobeca
NONNA JBE PREMIUM X 130 ML          ,7592430000581,23.06,15/05/2022,,Cobeca
NOPAIN TAB 50 MG X 10               ,7598055000647,4.48,15/05/2022,,Cobeca
NORMIX TAB 200 MG X 12              ,7592229003250,61.36,14/06/2022,,Cobeca
NORSINA TAB 500MG/10 MGX12          ,7591243837452,14.336000000000002,15/05/2022,,Cobeca
